project,data_set,site,station,recording_date,recording_time,status,latitude,longitude,is_buffered_location,species_code,scientific_name,species_english_name,method,rain,wind,noise,industry_noise,audio_quality,species_individual_name,T_Id,transcriber,abundance,confidence,min0_voc,min0_start,min1_voc,min1_start,min2_voc,min2_start,min3_voc,min3_start,min4_voc,min4_start,min5_voc,min5_start,min6_voc,min6_start,min7_voc,min7_start,min8_voc,min8_start,min9_voc,min9_start,comment,species_comment
Elevation Gradient Project CWS Northern Region 2019,EG,DANE,B2,6/30/2019,4:00:00,Transcribed,,,t,SWTH,Catharus ustulatus,Swainson's Thrush,3m 1SPR,0,1,0,0,No audio quality issues,1,1,jf_jet@hotmail.com,ONE,Confident,,,Song,53.2,,,,,,,,,,,,,,,,,,
Elevation Gradient Project CWS Northern Region 2019,EG,DANE,B2,6/30/2019,4:00:00,Transcribed,,,t,SWTH,Catharus ustulatus,Swainson's Thrush,3m 1SPR,0,1,0,0,No audio quality issues,2,1,jf_jet@hotmail.com,ONE,Confident,,,Call,56.8,,,,,,,,,,,,,,,,,,
Elevation Gradient Project CWS Northern Region 2019,EG,DANE,B2,6/30/2019,4:00:00,Transcribed,,,t,WWCR,Loxia leucoptera,White-winged Crossbill,3m 1SPR,0,1,0,0,No audio quality issues,1,1,jf_jet@hotmail.com,ONE,Confident,,,,,Song,43.1,,,,,,,,,,,,,,,,
Elevation Gradient Project CWS Northern Region 2019,EG,DANE,B2,7/3/2019,4:30:00,Transcribed,,,t,SWTH,Catharus ustulatus,Swainson's Thrush,3m 1SPR,0,0,0,0,No audio quality issues,1,1,jf_jet@hotmail.com,ONE,Confident,,,,,Call,49.1,,,,,,,,,,,,,,,,
Elevation Gradient Project CWS Northern Region 2019,EG,DANE,B2,7/3/2019,4:30:00,Transcribed,,,t,UNTR, ,Unknown Trill,3m 1SPR,0,0,0,0,No audio quality issues,1,1,jf_jet@hotmail.com,ONE,Unknown far,,,Song,58.7,,,,,,,,,,,,,,,,,,DEJU/WWCR
Elevation Gradient Project CWS Northern Region 2019,EG,DANE,B2,7/3/2019,4:30:00,Transcribed,,,t,VATH,Ixoreus naevius,Varied Thrush,3m 1SPR,0,0,0,0,No audio quality issues,1,1,jf_jet@hotmail.com,ONE,Confident,Song,3,,,,,,,,,,,,,,,,,,,,
Elevation Gradient Project CWS Northern Region 2019,EG,DANE,B2,7/3/2019,4:30:00,Transcribed,,,t,WWCR,Loxia leucoptera,White-winged Crossbill,3m 1SPR,0,0,0,0,No audio quality issues,1,1,jf_jet@hotmail.com,ONE,Confident,,,,,Song,16.8,,,,,,,,,,,,,,,,
Elevation Gradient Project CWS Northern Region 2019,EG,DANE,B2,7/6/2019,4:00:00,Transcribed,,,t,VATH,Ixoreus naevius,Varied Thrush,3m 1SPR,0,0,0,0,No audio quality issues,1,1,jf_jet@hotmail.com,ONE,Confident,Song,0.8,,,,,,,,,,,,,,,,,,,,
Elevation Gradient Project CWS Northern Region 2019,EG,DANE,B2,7/26/2019,6:30:00,Transcribed,,,t,RESQ,Tamiasciurus hudsonicus,Red Squirrel,3m 1SPR,0,0,0,0,No audio quality issues,1,1,jf_jet@hotmail.com,ONE,Confident,Call,0.3,,,,,,,,,,,,,,,,,,,,
Elevation Gradient Project CWS Northern Region 2019,EG,DANE,B2,7/26/2019,6:30:00,Transcribed,,,t,RESQ,Tamiasciurus hudsonicus,Red Squirrel,3m 1SPR,0,0,0,0,No audio quality issues,2,1,jf_jet@hotmail.com,ONE,Confident,,,,,Call,45,,,,,,,,,,,,,,,,
Elevation Gradient Project CWS Northern Region 2019,EG,DANE,B2,7/26/2019,6:30:00,Transcribed,,,t,WWCR,Loxia leucoptera,White-winged Crossbill,3m 1SPR,0,0,0,0,No audio quality issues,1,1,jf_jet@hotmail.com,ONE,Confident,Call,9,,,,,,,,,,,,,,,,,,,,
Elevation Gradient Project CWS Northern Region 2019,EG,DANE,B2,7/26/2019,6:30:00,Transcribed,,,t,WWCR,Loxia leucoptera,White-winged Crossbill,3m 1SPR,0,0,0,0,No audio quality issues,2,1,jf_jet@hotmail.com,ONE,Confident,Song,42.2,,,,,,,,,,,,,,,,,,,,
Elevation Gradient Project CWS Northern Region 2019,EG,DANE,B2,7/27/2019,6:00:00,Transcribed,,,t,BOWA,Bombycilla garrulus,Bohemian Waxwing,3m 1SPR,0,1,0,0,No audio quality issues,1,1,jf_jet@hotmail.com,ONE,Confident,Call,4.3,,,,,,,,,,,,,,,,,,,,
Elevation Gradient Project CWS Northern Region 2019,EG,DANE,B2,7/27/2019,6:00:00,Transcribed,,,t,LIWI, ,Light wind,3m 1SPR,0,1,0,0,No audio quality issues,1,1,jf_jet@hotmail.com,ONE,Confident,Non-vocal,6,,,,,,,,,,,,,,,,,,,,
Elevation Gradient Project CWS Northern Region 2019,EG,DANE,B2,7/27/2019,6:00:00,Transcribed,,,t,MOWI, ,Moderate wind,3m 1SPR,0,1,0,0,No audio quality issues,1,1,jf_jet@hotmail.com,ONE,Confident,Non-vocal,44.1,,,,,,,,,,,,,,,,,,,,
Elevation Gradient Project CWS Northern Region 2019,EG,DANE,B2,7/27/2019,6:00:00,Transcribed,,,t,UNSP, ,Unknown Sparrow,3m 1SPR,0,1,0,0,No audio quality issues,1,1,jf_jet@hotmail.com,ONE,Confident,,,Call,49.6,,,,,,,,,,,,,,,,,,
Elevation Gradient Project CWS Northern Region 2019,EG,DANE,B2,8/6/2019,6:45:00,Transcribed,,,t,PISI,Spinus pinus,Pine Siskin,3m 1SPR,0,0,0,0,No audio quality issues,1,1,jf_jet@hotmail.com,ONE,Confident,Call,54.4,,,,,,,,,,,,,,,,,,,,
Elevation Gradient Project CWS Northern Region 2019,EG,DANE,B2,8/6/2019,6:45:00,Transcribed,,,t,RESQ,Tamiasciurus hudsonicus,Red Squirrel,3m 1SPR,0,0,0,0,No audio quality issues,1,1,jf_jet@hotmail.com,ONE,Confident,Call,7.8,,,,,,,,,,,,,,,,,,,,
Elevation Gradient Project CWS Northern Region 2019,EG,DANE,B2,8/6/2019,6:45:00,Transcribed,,,t,RESQ,Tamiasciurus hudsonicus,Red Squirrel,3m 1SPR,0,0,0,0,No audio quality issues,2,1,jf_jet@hotmail.com,ONE,Confident,Call,56.7,,,,,,,,,,,,,,,,,,,,
Elevation Gradient Project CWS Northern Region 2019,EG,DANE,B2,8/6/2019,6:45:00,Transcribed,,,t,WWCR,Loxia leucoptera,White-winged Crossbill,3m 1SPR,0,0,0,0,No audio quality issues,1,1,jf_jet@hotmail.com,ONE,Confident,Call,0.3,,,,,,,,,,,,,,,,,,,,
Elevation Gradient Project CWS Northern Region 2019,EG,DANE,B2,8/6/2019,6:45:00,Transcribed,,,t,WWCR,Loxia leucoptera,White-winged Crossbill,3m 1SPR,0,0,0,0,No audio quality issues,2,1,jf_jet@hotmail.com,ONE,Confident,Call,23.4,,,,,,,,,,,,,,,,,,,,
Elevation Gradient Project CWS Northern Region 2019,EG,DANE,B2,8/7/2019,7:00:00,Transcribed,,,t,CORA,Corvus corax,Common Raven,3m 1SPR,0,0,0,0,No audio quality issues,1,1,jf_jet@hotmail.com,ONE,Confident,,,,,Call,28.3,,,,,,,,,,,,,,,,
Elevation Gradient Project CWS Northern Region 2019,EG,DANE,B2,8/7/2019,7:00:00,Transcribed,,,t,RESQ,Tamiasciurus hudsonicus,Red Squirrel,3m 1SPR,0,0,0,0,No audio quality issues,1,1,jf_jet@hotmail.com,ONE,Confident,Call,0.2,,,,,,,,,,,,,,,,,,,,
Elevation Gradient Project CWS Northern Region 2019,EG,DANE,B2,8/7/2019,7:00:00,Transcribed,,,t,RESQ,Tamiasciurus hudsonicus,Red Squirrel,3m 1SPR,0,0,0,0,No audio quality issues,2,1,jf_jet@hotmail.com,ONE,Confident,Call,20.4,,,,,,,,,,,,,,,,,,,,
Elevation Gradient Project CWS Northern Region 2019,EG,DANE,B2,8/7/2019,7:00:00,Transcribed,,,t,RESQ,Tamiasciurus hudsonicus,Red Squirrel,3m 1SPR,0,0,0,0,No audio quality issues,3,1,jf_jet@hotmail.com,ONE,Confident,,,Call,45.2,,,,,,,,,,,,,,,,,,
Elevation Gradient Project CWS Northern Region 2019,EG,DANE,B2,8/7/2019,7:00:00,Transcribed,,,t,RESQ,Tamiasciurus hudsonicus,Red Squirrel,3m 1SPR,0,0,0,0,No audio quality issues,4,1,jf_jet@hotmail.com,ONE,Confident,,,,,Call,44.3,,,,,,,,,,,,,,,,
Elevation Gradient Project CWS Northern Region 2019,EG,DANE,B2,8/7/2019,7:00:00,Transcribed,,,t,UNPA, ,Unknown Passerine,3m 1SPR,0,0,0,0,No audio quality issues,1,1,jf_jet@hotmail.com,ONE,Unknown far,Song,5.9,,,,,,,,,,,,,,,,,,,,
Elevation Gradient Project CWS Northern Region 2019,EG,DANE,B2,8/7/2019,7:00:00,Transcribed,,,t,YRWA,Setophaga coronata,Yellow-rumped Warbler,3m 1SPR,0,0,0,0,No audio quality issues,1,1,jf_jet@hotmail.com,ONE,Confident,Call,7.6,,,,,,,,,,,,,,,,,,,,
Elevation Gradient Project CWS Northern Region 2019,EG,DANE,B4,6/27/2019,5:30:00,Transcribed,,,t,DEJU,Junco hyemalis,Dark-eyed Junco,3m 1SPR,0,0,0,0,No audio quality issues,1,1,jf_jet@hotmail.com,ONE,Confident,,,,,Call,54.4,,,,,,,,,,,,,,,,
Elevation Gradient Project CWS Northern Region 2019,EG,DANE,B4,6/27/2019,5:30:00,Transcribed,,,t,UNTR, ,Unknown Trill,3m 1SPR,0,0,0,0,No audio quality issues,1,1,jf_jet@hotmail.com,ONE,Unknown far,Song,5.1,,,,,,,,,,,,,,,,,,,,DEJU/WWCR
Elevation Gradient Project CWS Northern Region 2019,EG,DANE,B4,6/27/2019,5:30:00,Transcribed,,,t,WWCR,Loxia leucoptera,White-winged Crossbill,3m 1SPR,0,0,0,0,No audio quality issues,1,1,jf_jet@hotmail.com,ONE,Confident,Song,20.6,,,,,,,,,,,,,,,,,,,,
Elevation Gradient Project CWS Northern Region 2019,EG,DANE,B4,6/27/2019,5:30:00,Transcribed,,,t,WWCR,Loxia leucoptera,White-winged Crossbill,3m 1SPR,0,0,0,0,No audio quality issues,2,1,jf_jet@hotmail.com,ONE,Confident,,,Song,58.1,,,,,,,,,,,,,,,,,,
Elevation Gradient Project CWS Northern Region 2019,EG,DANE,B4,6/27/2019,5:30:00,Transcribed,,,t,WWCR,Loxia leucoptera,White-winged Crossbill,3m 1SPR,0,0,0,0,No audio quality issues,3,1,jf_jet@hotmail.com,ONE,Confident,,,,,Song,4.1,,,,,,,,,,,,,,,,
Elevation Gradient Project CWS Northern Region 2019,EG,DANE,B4,6/30/2019,4:30:00,Transcribed,,,t,DEJU,Junco hyemalis,Dark-eyed Junco,3m 1SPR,0,0,0,0,No audio quality issues,1,1,jf_jet@hotmail.com,ONE,Confident,Song,0.1,,,,,,,,,,,,,,,,,,,,
Elevation Gradient Project CWS Northern Region 2019,EG,DANE,B4,6/30/2019,4:30:00,Transcribed,,,t,DEJU,Junco hyemalis,Dark-eyed Junco,3m 1SPR,0,0,0,0,No audio quality issues,2,1,jf_jet@hotmail.com,ONE,Confident,,,,,Song,41.2,,,,,,,,,,,,,,,,
Elevation Gradient Project CWS Northern Region 2019,EG,DANE,B4,6/30/2019,4:30:00,Transcribed,,,t,UNTR, ,Unknown Trill,3m 1SPR,0,0,0,0,No audio quality issues,1,1,jf_jet@hotmail.com,ONE,Unknown far,Song,56.2,,,,,,,,,,,,,,,,,,,,DEJU/WWCR
Elevation Gradient Project CWS Northern Region 2019,EG,DANE,B4,6/30/2019,4:30:00,Transcribed,,,t,WWCR,Loxia leucoptera,White-winged Crossbill,3m 1SPR,0,0,0,0,No audio quality issues,1,1,jf_jet@hotmail.com,ONE,Confident,Song,14.3,,,,,,,,,,,,,,,,,,,,
Elevation Gradient Project CWS Northern Region 2019,EG,DANE,B4,7/1/2019,5:45:00,Transcribed,,,t,DEJU,Junco hyemalis,Dark-eyed Junco,3m 1SPR,0,0,0,0,No audio quality issues,1,1,jf_jet@hotmail.com,ONE,Confident,Song,2.9,,,,,,,,,,,,,,,,,,,,
Elevation Gradient Project CWS Northern Region 2019,EG,DANE,B4,7/1/2019,5:45:00,Transcribed,,,t,GRAJ,Perisoreus canadensis,Gray Jay,3m 1SPR,0,0,0,0,No audio quality issues,1,1,jf_jet@hotmail.com,ONE,Confident,,,,,Call,3.5,,,,,,,,,,,,,,,,
Elevation Gradient Project CWS Northern Region 2019,EG,DANE,B4,7/1/2019,5:45:00,Transcribed,,,t,PISI,Spinus pinus,Pine Siskin,3m 1SPR,0,0,0,0,No audio quality issues,1,1,jf_jet@hotmail.com,ONE,Confident,Call,40.5,,,,,,,,,,,,,,,,,,,,
Elevation Gradient Project CWS Northern Region 2019,EG,DANE,B4,7/1/2019,5:45:00,Transcribed,,,t,WWCR,Loxia leucoptera,White-winged Crossbill,3m 1SPR,0,0,0,0,No audio quality issues,1,1,jf_jet@hotmail.com,ONE,Confident,Song,0,,,,,,,,,,,,,,,,,,,,
Elevation Gradient Project CWS Northern Region 2019,EG,DANE,B4,7/4/2019,7:30:00,Transcribed,,,t,DEJU,Junco hyemalis,Dark-eyed Junco,3m 1SPR,0,0,0,0,No audio quality issues,1,1,jf_jet@hotmail.com,ONE,Confident,Song,4,,,,,,,,,,,,,,,,,,,,
Elevation Gradient Project CWS Northern Region 2019,EG,DANE,B4,7/4/2019,7:30:00,Transcribed,,,t,DEJU,Junco hyemalis,Dark-eyed Junco,3m 1SPR,0,0,0,0,No audio quality issues,2,1,jf_jet@hotmail.com,ONE,Confident,,,Call,53.4,,,,,,,,,,,,,,,,,,
Elevation Gradient Project CWS Northern Region 2019,EG,DANE,B4,7/4/2019,7:30:00,Transcribed,,,t,UNTR, ,Unknown Trill,3m 1SPR,0,0,0,0,No audio quality issues,1,1,jf_jet@hotmail.com,ONE,Unknown far,Song,11.8,,,,,,,,,,,,,,,,,,,,
Elevation Gradient Project CWS Northern Region 2019,EG,DANE,B4,7/4/2019,7:30:00,Transcribed,,,t,WWCR,Loxia leucoptera,White-winged Crossbill,3m 1SPR,0,0,0,0,No audio quality issues,1,1,jf_jet@hotmail.com,ONE,Confident,Song,38.9,,,,,,,,,,,,,,,,,,,,
Elevation Gradient Project CWS Northern Region 2019,EG,DANE,B4,7/28/2019,8:00:00,Bad Weather,,,t,NONE,,,3m 1SPR,,,,,,,1,jf_jet@hotmail.com,,,,,,,,,,,,,,,,,,,,,,,,
Elevation Gradient Project CWS Northern Region 2019,EG,DANE,B4,7/29/2019,5:30:00,Transcribed,,,t,LIRA, ,Light rain,3m 1SPR,0,0,0,0,No audio quality issues,1,1,jf_jet@hotmail.com,ONE,Confident,,,,,Non-vocal,24.4,,,,,,,,,,,,,,,,
Elevation Gradient Project CWS Northern Region 2019,EG,DANE,B4,8/3/2019,5:30:00,Transcribed,,,t,SWTH,Catharus ustulatus,Swainson's Thrush,3m 1SPR,0,0,0,0,No audio quality issues,1,1,jf_jet@hotmail.com,ONE,Confident,,,,,Song,1.8,,,,,,,,,,,,,,,,JUVENILE
Elevation Gradient Project CWS Northern Region 2019,EG,DANE,B4,8/3/2019,5:30:00,Transcribed,,,t,WWCR,Loxia leucoptera,White-winged Crossbill,3m 1SPR,0,0,0,0,No audio quality issues,1,1,jf_jet@hotmail.com,ONE,Confident,,,Song,20.1,,,,,,,,,,,,,,,,,,
Elevation Gradient Project CWS Northern Region 2019,EG,DANE,B6,6/25/2019,8:00:00,Transcribed,,,t,BOCH,Poecile hudsonicus,Boreal Chickadee,3m 1SPR,0,0,0,0,No audio quality issues,1,1,jf_jet@hotmail.com,ONE,Confident,Call,0.6,,,,,,,,,,,,,,,,,,,,
Elevation Gradient Project CWS Northern Region 2019,EG,DANE,B6,6/25/2019,8:00:00,Transcribed,,,t,GRAJ,Perisoreus canadensis,Gray Jay,3m 1SPR,0,0,0,0,No audio quality issues,1,1,jf_jet@hotmail.com,ONE,Confident,Call,40.2,,,,,,,,,,,,,,,,,,,,
Elevation Gradient Project CWS Northern Region 2019,EG,DANE,B6,6/25/2019,8:00:00,Transcribed,,,t,OCWA,Oreothylpis celata,Orange-crowned Warbler,3m 1SPR,0,0,0,0,No audio quality issues,1,1,jf_jet@hotmail.com,ONE,Confident,,,Song,8.9,,,,,,,,,,,,,,,,,,
Elevation Gradient Project CWS Northern Region 2019,EG,DANE,B6,6/25/2019,8:00:00,Transcribed,,,t,TOSO,Myadestes townsendi,Townsend's Solitaire,3m 1SPR,0,0,0,0,No audio quality issues,1,1,jf_jet@hotmail.com,ONE,Confident,Call,23.7,,,,,,,,,,,,,,,,,,,,
Elevation Gradient Project CWS Northern Region 2019,EG,DANE,B6,6/25/2019,8:00:00,Transcribed,,,t,UNTR, ,Unknown Trill,3m 1SPR,0,0,0,0,No audio quality issues,1,1,jf_jet@hotmail.com,ONE,Unknown far,Song,14.2,,,,,,,,,,,,,,,,,,,,
Elevation Gradient Project CWS Northern Region 2019,EG,DANE,B6,6/25/2019,8:00:00,Transcribed,,,t,UNTR, ,Unknown Trill,3m 1SPR,0,0,0,0,No audio quality issues,2,1,jf_jet@hotmail.com,ONE,Unknown far,Song,11.9,,,,,,,,,,,,,,,,,,,,
Elevation Gradient Project CWS Northern Region 2019,EG,DANE,B6,6/25/2019,8:00:00,Transcribed,,,t,WWCR,Loxia leucoptera,White-winged Crossbill,3m 1SPR,0,0,0,0,No audio quality issues,1,1,jf_jet@hotmail.com,ONE,Confident,Call,16.3,,,,,,,,,,,,,,,,,,,,
Elevation Gradient Project CWS Northern Region 2019,EG,DANE,B6,7/2/2019,5:15:00,Transcribed,,,t,BOCH,Poecile hudsonicus,Boreal Chickadee,3m 1SPR,0,0,0,0,No audio quality issues,1,1,jf_jet@hotmail.com,ONE,Confident,Call,1.7,,,,,,,,,,,,,,,,,,,,
Elevation Gradient Project CWS Northern Region 2019,EG,DANE,B6,7/2/2019,5:15:00,Transcribed,,,t,BOCH,Poecile hudsonicus,Boreal Chickadee,3m 1SPR,0,0,0,0,No audio quality issues,2,1,jf_jet@hotmail.com,ONE,Confident,Call,9.4,,,,,,,,,,,,,,,,,,,,
Elevation Gradient Project CWS Northern Region 2019,EG,DANE,B6,7/2/2019,5:15:00,Transcribed,,,t,DEJU,Junco hyemalis,Dark-eyed Junco,3m 1SPR,0,0,0,0,No audio quality issues,1,1,jf_jet@hotmail.com,ONE,Confident,Song,0.2,,,,,,,,,,,,,,,,,,,,
Elevation Gradient Project CWS Northern Region 2019,EG,DANE,B6,7/2/2019,5:15:00,Transcribed,,,t,DEJU,Junco hyemalis,Dark-eyed Junco,3m 1SPR,0,0,0,0,No audio quality issues,2,1,jf_jet@hotmail.com,ONE,Confident,Song,4,,,,,,,,,,,,,,,,,,,,
Elevation Gradient Project CWS Northern Region 2019,EG,DANE,B6,7/2/2019,5:15:00,Transcribed,,,t,DEJU,Junco hyemalis,Dark-eyed Junco,3m 1SPR,0,0,0,0,No audio quality issues,3,1,jf_jet@hotmail.com,ONE,Confident,,,Song,15.6,,,,,,,,,,,,,,,,,,
Elevation Gradient Project CWS Northern Region 2019,EG,DANE,B6,7/2/2019,5:15:00,Transcribed,,,t,GRAJ,Perisoreus canadensis,Gray Jay,3m 1SPR,0,0,0,0,No audio quality issues,1,1,jf_jet@hotmail.com,ONE,Confident,Call,7.4,,,,,,,,,,,,,,,,,,,,
Elevation Gradient Project CWS Northern Region 2019,EG,DANE,B6,7/2/2019,5:15:00,Transcribed,,,t,GRAJ,Perisoreus canadensis,Gray Jay,3m 1SPR,0,0,0,0,No audio quality issues,2,1,jf_jet@hotmail.com,ONE,Confident,Call,18.1,,,,,,,,,,,,,,,,,,,,
Elevation Gradient Project CWS Northern Region 2019,EG,DANE,B6,7/2/2019,5:15:00,Transcribed,,,t,OCWA,Oreothylpis celata,Orange-crowned Warbler,3m 1SPR,0,0,0,0,No audio quality issues,1,1,jf_jet@hotmail.com,ONE,Confident,Song,32.7,,,,,,,,,,,,,,,,,,,,
Elevation Gradient Project CWS Northern Region 2019,EG,DANE,B6,7/2/2019,5:15:00,Transcribed,,,t,OCWA,Oreothylpis celata,Orange-crowned Warbler,3m 1SPR,0,0,0,0,No audio quality issues,2,1,jf_jet@hotmail.com,ONE,Confident,Song,39.5,,,,,,,,,,,,,,,,,,,,
Elevation Gradient Project CWS Northern Region 2019,EG,DANE,B6,7/2/2019,5:15:00,Transcribed,,,t,UNTR, ,Unknown Trill,3m 1SPR,0,0,0,0,No audio quality issues,1,1,jf_jet@hotmail.com,ONE,Unknown far,Song,21.1,,,,,,,,,,,,,,,,,,,,WWCR?
Elevation Gradient Project CWS Northern Region 2019,EG,DANE,B6,7/2/2019,5:15:00,Transcribed,,,t,YRWA,Setophaga coronata,Yellow-rumped Warbler,3m 1SPR,0,0,0,0,No audio quality issues,1,1,jf_jet@hotmail.com,ONE,Confident,,,Song,47.4,,,,,,,,,,,,,,,,,,
Elevation Gradient Project CWS Northern Region 2019,EG,DANE,B6,7/7/2019,6:15:00,Transcribed,,,t,DEJU,Junco hyemalis,Dark-eyed Junco,3m 1SPR,0,0,0,0,No audio quality issues,1,1,jf_jet@hotmail.com,ONE,Confident,,,Song,29.9,,,,,,,,,,,,,,,,,,
Elevation Gradient Project CWS Northern Region 2019,EG,DANE,B6,7/7/2019,6:15:00,Transcribed,,,t,GRAJ,Perisoreus canadensis,Gray Jay,3m 1SPR,0,0,0,0,No audio quality issues,1,1,jf_jet@hotmail.com,ONE,Confident,,,Call,49.4,,,,,,,,,,,,,,,,,,
Elevation Gradient Project CWS Northern Region 2019,EG,DANE,B6,7/7/2019,6:15:00,Transcribed,,,t,GRAJ,Perisoreus canadensis,Gray Jay,3m 1SPR,0,0,0,0,No audio quality issues,2,1,jf_jet@hotmail.com,ONE,Confident,,,,,Call,1,,,,,,,,,,,,,,,,
Elevation Gradient Project CWS Northern Region 2019,EG,DANE,B6,7/7/2019,6:15:00,Transcribed,,,t,RESQ,Tamiasciurus hudsonicus,Red Squirrel,3m 1SPR,0,0,0,0,No audio quality issues,1,1,jf_jet@hotmail.com,ONE,Confident,,,Call,2.8,,,,,,,,,,,,,,,,,,
Elevation Gradient Project CWS Northern Region 2019,EG,DANE,B6,7/29/2019,7:30:00,Transcribed,,,t,RESQ,Tamiasciurus hudsonicus,Red Squirrel,3m 1SPR,0,0,0,0,No audio quality issues,1,1,jf_jet@hotmail.com,ONE,Confident,,,Call,15.9,,,,,,,,,,,,,,,,,,
Elevation Gradient Project CWS Northern Region 2019,EG,DANE,B6,7/29/2019,7:30:00,Transcribed,,,t,WWCR,Loxia leucoptera,White-winged Crossbill,3m 1SPR,0,0,0,0,No audio quality issues,1,1,jf_jet@hotmail.com,ONE,Confident,Song,7.6,,,,,,,,,,,,,,,,,,,,
Elevation Gradient Project CWS Northern Region 2019,EG,DANE,B6,7/29/2019,7:30:00,Transcribed,,,t,WWCR,Loxia leucoptera,White-winged Crossbill,3m 1SPR,0,0,0,0,No audio quality issues,2,1,jf_jet@hotmail.com,ONE,Confident,,,Call,10.8,,,,,,,,,,,,,,,,,,
Elevation Gradient Project CWS Northern Region 2019,EG,DANE,B6,7/29/2019,7:30:00,Transcribed,,,t,WWCR,Loxia leucoptera,White-winged Crossbill,3m 1SPR,0,0,0,0,No audio quality issues,3,1,jf_jet@hotmail.com,ONE,Confident,,,Song,50.6,,,,,,,,,,,,,,,,,,
Elevation Gradient Project CWS Northern Region 2019,EG,DANE,B6,8/4/2019,4:00:00,Transcribed,,,t,NONE,,,3m 1SPR,0,0,0,0,No audio quality issues,,1,jf_jet@hotmail.com,,,,,,,,,,,,,,,,,,,,,,,,
Elevation Gradient Project CWS Northern Region 2019,EG,DANE,B6,8/7/2019,6:45:00,Transcribed,,,t,BOCH,Poecile hudsonicus,Boreal Chickadee,3m 1SPR,0,0,0,0,No audio quality issues,1,1,jf_jet@hotmail.com,ONE,Confident,,,,,Call,45.8,,,,,,,,,,,,,,,,
Elevation Gradient Project CWS Northern Region 2019,EG,DANE,B6,8/7/2019,6:45:00,Transcribed,,,t,PISI,Spinus pinus,Pine Siskin,3m 1SPR,0,0,0,0,No audio quality issues,1,1,jf_jet@hotmail.com,ONE,Confident,Call,12.5,,,,,,,,,,,,,,,,,,,,
Elevation Gradient Project CWS Northern Region 2019,EG,DANE,B6,8/7/2019,6:45:00,Transcribed,,,t,RESQ,Tamiasciurus hudsonicus,Red Squirrel,3m 1SPR,0,0,0,0,No audio quality issues,1,1,jf_jet@hotmail.com,ONE,Confident,Call,42.6,,,,,,,,,,,,,,,,,,,,
Elevation Gradient Project CWS Northern Region 2019,EG,DANE,B6,8/7/2019,6:45:00,Transcribed,,,t,RESQ,Tamiasciurus hudsonicus,Red Squirrel,3m 1SPR,0,0,0,0,No audio quality issues,2,1,jf_jet@hotmail.com,ONE,Confident,,,Call,7.1,,,,,,,,,,,,,,,,,,
Elevation Gradient Project CWS Northern Region 2019,EG,DANE,B6,8/7/2019,6:45:00,Transcribed,,,t,WWCR,Loxia leucoptera,White-winged Crossbill,3m 1SPR,0,0,0,0,No audio quality issues,1,1,jf_jet@hotmail.com,ONE,Confident,Call,57,,,,,,,,,,,,,,,,,,,,
Elevation Gradient Project CWS Northern Region 2019,EG,DANE,B6,8/7/2019,6:45:00,Transcribed,,,t,WWCR,Loxia leucoptera,White-winged Crossbill,3m 1SPR,0,0,0,0,No audio quality issues,2,1,jf_jet@hotmail.com,ONE,Confident,,,,,Call,25.2,,,,,,,,,,,,,,,,
Elevation Gradient Project CWS Northern Region 2019,EG,DANE,B6,8/10/2019,3:30:00,Transcribed,,,t,UNPA, ,Unknown Passerine,3m 1SPR,0,0,0,0,No audio quality issues,1,1,jf_jet@hotmail.com,ONE,Unknown far,Call,16.7,,,,,,,,,,,,,,,,,,,,
Elevation Gradient Project CWS Northern Region 2019,EG,DANE,S2,6/25/2019,8:00:00,Transcribed,,,t,AMRO,Turdus migratorius,American Robin,3m 1SPR,0,0,0,0,No audio quality issues,1,1,jf_jet@hotmail.com,ONE,Confident,Call,8.2,,,,,,,,,,,,,,,,,,,,
Elevation Gradient Project CWS Northern Region 2019,EG,DANE,S2,6/25/2019,8:00:00,Transcribed,,,t,BOCH,Poecile hudsonicus,Boreal Chickadee,3m 1SPR,0,0,0,0,No audio quality issues,1,1,jf_jet@hotmail.com,ONE,Confident,Call,0.1,,,,,,,,,,,,,,,,,,,,
Elevation Gradient Project CWS Northern Region 2019,EG,DANE,S2,6/25/2019,8:00:00,Transcribed,,,t,BOCH,Poecile hudsonicus,Boreal Chickadee,3m 1SPR,0,0,0,0,No audio quality issues,2,1,jf_jet@hotmail.com,ONE,Confident,Call,1.7,,,,,,,,,,,,,,,,,,,,
Elevation Gradient Project CWS Northern Region 2019,EG,DANE,S2,6/25/2019,8:00:00,Transcribed,,,t,HETH,Catharus guttatus,Hermit Thrush,3m 1SPR,0,0,0,0,No audio quality issues,1,1,jf_jet@hotmail.com,ONE,Confident,Song,15.5,,,,,,,,,,,,,,,,,,,,
Elevation Gradient Project CWS Northern Region 2019,EG,DANE,S2,6/25/2019,8:00:00,Transcribed,,,t,HETH,Catharus guttatus,Hermit Thrush,3m 1SPR,0,0,0,0,No audio quality issues,2,1,jf_jet@hotmail.com,ONE,Confident,,,Song,37.8,,,,,,,,,,,,,,,,,,
Elevation Gradient Project CWS Northern Region 2019,EG,DANE,S2,6/25/2019,8:00:00,Transcribed,,,t,HETH,Catharus guttatus,Hermit Thrush,3m 1SPR,0,0,0,0,No audio quality issues,3,1,jf_jet@hotmail.com,ONE,Confident,,,Song,36.8,,,,,,,,,,,,,,,,,,
