"","location","site","zone","stat_num","recording_date","R_time","species_code","scientific_name","species_english_name","rain","wind","noise","industry_noise","audio_quality","species_individual_name","abundance","min0_voc","min0_start","min1_voc","min1_start","min2_voc","min2_start","min3_voc","min3_start","comment","species_comment","project","data_set","survey_type","surv_key"
"420","DANE_S6","DANE","S","6","7/4/2019","07:30:00","WCSP","Zonotrichia_leucophrys","White-crowned Sparrow",0,0,0,0,"No audio quality issues",1,"ONE","Song",21.3,NA,NA,NA,NA,NA,NA,NA,NA,"Elevation Gradient Project CWS Northern Region 2019","EG","ARU","DANE_S6_7/4/2019_07:30:00_ARU"
"421","DANE_S6","DANE","S","6","7/4/2019","07:30:00","WCSP","Zonotrichia_leucophrys","White-crowned Sparrow",0,0,0,0,"No audio quality issues",2,"ONE",NA,NA,"Song",58.2,NA,NA,NA,NA,NA,NA,"Elevation Gradient Project CWS Northern Region 2019","EG","ARU","DANE_S6_7/4/2019_07:30:00_ARU"
"422","DEADM_A1","DEADM","A","1","6/29/2019","06:15:00","AMRO","Turdus_migratorius","American Robin",0,0,0,0,"No audio quality issues",1,"ONE","Song",38.1,NA,NA,NA,NA,NA,NA,NA,NA,"Elevation Gradient Project CWS Northern Region 2019","EG","ARU","DEADM_A1_6/29/2019_06:15:00_ARU"
"423","DEADM_A1","DEADM","A","1","6/29/2019","06:15:00","FOSP","Passerella_iliaca","Fox Sparrow",0,0,0,0,"No audio quality issues",1,"ONE","Song",8.3,NA,NA,NA,NA,NA,NA,NA,NA,"Elevation Gradient Project CWS Northern Region 2019","EG","ARU","DEADM_A1_6/29/2019_06:15:00_ARU"
"424","DEADM_A1","DEADM","A","1","6/29/2019","06:15:00","GCSP","Zonotrichia_atricapilla","Golden-crowned Sparrow",0,0,0,0,"No audio quality issues",1,"ONE","Song",1.9,NA,NA,NA,NA,NA,NA,NA,NA,"Elevation Gradient Project CWS Northern Region 2019","EG","ARU","DEADM_A1_6/29/2019_06:15:00_ARU"
"425","DEADM_A1","DEADM","A","1","6/29/2019","06:15:00","GCSP","Zonotrichia_atricapilla","Golden-crowned Sparrow",0,0,0,0,"No audio quality issues",2,"ONE","Song",2.2,NA,NA,NA,NA,NA,NA,NA,NA,"Elevation Gradient Project CWS Northern Region 2019","EG","ARU","DEADM_A1_6/29/2019_06:15:00_ARU"
"426","DEADM_A1","DEADM","A","1","6/29/2019","06:15:00","GCSP","Zonotrichia_atricapilla","Golden-crowned Sparrow",0,0,0,0,"No audio quality issues",3,"ONE","Song",4.7,NA,NA,NA,NA,NA,NA,NA,NA,"Elevation Gradient Project CWS Northern Region 2019","EG","ARU","DEADM_A1_6/29/2019_06:15:00_ARU"
"427","DEADM_A1","DEADM","A","1","6/29/2019","06:15:00","NOWA","Parkesia_noveboracensis","Northern Waterthrush",0,0,0,0,"No audio quality issues",1,"ONE",NA,NA,NA,NA,"Song",7.9,NA,NA,NA,NA,"Elevation Gradient Project CWS Northern Region 2019","EG","ARU","DEADM_A1_6/29/2019_06:15:00_ARU"
"428","DEADM_A1","DEADM","A","1","6/29/2019","06:15:00","SAVS","Passerculus_sandwichensis","Savannah Sparrow",0,0,0,0,"No audio quality issues",1,"ONE","Song",15,NA,NA,NA,NA,NA,NA,NA,NA,"Elevation Gradient Project CWS Northern Region 2019","EG","ARU","DEADM_A1_6/29/2019_06:15:00_ARU"
"429","DEADM_A1","DEADM","A","1","6/29/2019","06:15:00","WIWA","Cardellina_pusilla","Wilson's Warbler",0,0,0,0,"No audio quality issues",1,"ONE",NA,NA,NA,NA,"Song",40.2,NA,NA,NA,NA,"Elevation Gradient Project CWS Northern Region 2019","EG","ARU","DEADM_A1_6/29/2019_06:15:00_ARU"
"430","DEADM_A1","DEADM","A","1","7/2/2019","08:00:00","GCSP","Zonotrichia_atricapilla","Golden-crowned Sparrow",0,0,0,0,"No audio quality issues",1,"ONE","Song",2.7,NA,NA,NA,NA,NA,NA,NA,NA,"Elevation Gradient Project CWS Northern Region 2019","EG","ARU","DEADM_A1_7/2/2019_08:00:00_ARU"
"431","DEADM_A1","DEADM","A","1","7/2/2019","08:00:00","GRAJ","Perisoreus_canadensis","Gray Jay",0,0,0,0,"No audio quality issues",1,"ONE","Call",52.3,NA,NA,NA,NA,NA,NA,NA,NA,"Elevation Gradient Project CWS Northern Region 2019","EG","ARU","DEADM_A1_7/2/2019_08:00:00_ARU"
"432","DEADM_A1","DEADM","A","1","7/2/2019","08:00:00","HETH","Catharus_guttatus","Hermit Thrush",0,0,0,0,"No audio quality issues",1,"ONE","Song",33,NA,NA,NA,NA,NA,NA,NA,NA,"Elevation Gradient Project CWS Northern Region 2019","EG","ARU","DEADM_A1_7/2/2019_08:00:00_ARU"
"433","DEADM_A1","DEADM","A","1","7/7/2019","06:00:00","ATSP","Spizelloides_arborea","American Tree Sparrow",0,0,0,0,"No audio quality issues",1,"ONE","Song",4,NA,NA,NA,NA,NA,NA,NA,NA,"Elevation Gradient Project CWS Northern Region 2019","EG","ARU","DEADM_A1_7/7/2019_06:00:00_ARU"
"434","DEADM_A1","DEADM","A","1","7/7/2019","06:00:00","ATSP","Spizelloides_arborea","American Tree Sparrow",0,0,0,0,"No audio quality issues",2,"ONE",NA,NA,"Call",42.1,NA,NA,NA,NA,NA,NA,"Elevation Gradient Project CWS Northern Region 2019","EG","ARU","DEADM_A1_7/7/2019_06:00:00_ARU"
"435","DEADM_A1","DEADM","A","1","7/7/2019","06:00:00","GCSP","Zonotrichia_atricapilla","Golden-crowned Sparrow",0,0,0,0,"No audio quality issues",1,"ONE",NA,NA,"Song",55.9,NA,NA,NA,NA,NA,NA,"Elevation Gradient Project CWS Northern Region 2019","EG","ARU","DEADM_A1_7/7/2019_06:00:00_ARU"
"436","DEADM_A1","DEADM","A","1","7/7/2019","06:00:00","HETH","Catharus_guttatus","Hermit Thrush",0,0,0,0,"No audio quality issues",1,"ONE","Song",14.9,NA,NA,NA,NA,NA,NA,NA,NA,"Elevation Gradient Project CWS Northern Region 2019","EG","ARU","DEADM_A1_7/7/2019_06:00:00_ARU"
"437","DEADM_A1","DEADM","A","1","7/10/2019","04:15:00","ATSP","Spizelloides_arborea","American Tree Sparrow",0,0,0,0,"No audio quality issues",1,"ONE",NA,NA,"Song",20.4,NA,NA,NA,NA,NA,NA,"Elevation Gradient Project CWS Northern Region 2019","EG","ARU","DEADM_A1_7/10/2019_04:15:00_ARU"
"438","DEADM_A1","DEADM","A","1","7/10/2019","04:15:00","GCSP","Zonotrichia_atricapilla","Golden-crowned Sparrow",0,0,0,0,"No audio quality issues",1,"ONE","Song",38.2,NA,NA,NA,NA,NA,NA,NA,NA,"Elevation Gradient Project CWS Northern Region 2019","EG","ARU","DEADM_A1_7/10/2019_04:15:00_ARU"
"439","DEADM_A1","DEADM","A","1","7/10/2019","04:15:00","HETH","Catharus_guttatus","Hermit Thrush",0,0,0,0,"No audio quality issues",1,"ONE",NA,NA,"Song",17.7,NA,NA,NA,NA,NA,NA,"Elevation Gradient Project CWS Northern Region 2019","EG","ARU","DEADM_A1_7/10/2019_04:15:00_ARU"
"440","DEADM_A1","DEADM","A","1","7/23/2019","06:45:00","GCSP","Zonotrichia_atricapilla","Golden-crowned Sparrow",0,1,0,0,"No audio quality issues",1,"ONE",NA,NA,NA,NA,"Call",29,NA,NA,NA,"ALARM CALL","Elevation Gradient Project CWS Northern Region 2019","EG","ARU","DEADM_A1_7/23/2019_06:45:00_ARU"
"441","DEADM_A1","DEADM","A","1","7/23/2019","06:45:00","GCSP","Zonotrichia_atricapilla","Golden-crowned Sparrow",0,1,0,0,"No audio quality issues",2,"ONE",NA,NA,NA,NA,"Call",37.9,NA,NA,NA,"ALARM CALL","Elevation Gradient Project CWS Northern Region 2019","EG","ARU","DEADM_A1_7/23/2019_06:45:00_ARU"
"442","DEADM_A1","DEADM","A","1","7/23/2019","06:45:00","GCSP","Zonotrichia_atricapilla","Golden-crowned Sparrow",0,1,0,0,"No audio quality issues",3,"ONE",NA,NA,NA,NA,"Call",40.3,NA,NA,NA,"ALARM ALL","Elevation Gradient Project CWS Northern Region 2019","EG","ARU","DEADM_A1_7/23/2019_06:45:00_ARU"
"443","DEADM_A1","DEADM","A","1","7/23/2019","06:45:00","YRWA","Setophaga_coronata","Yellow-rumped Warbler",0,1,0,0,"No audio quality issues",1,"ONE","Call",46.5,NA,NA,NA,NA,NA,NA,NA,NA,"Elevation Gradient Project CWS Northern Region 2019","EG","ARU","DEADM_A1_7/23/2019_06:45:00_ARU"
"444","DEADM_A3","DEADM","A","3","7/2/2019","03:45:00","GCSP","Zonotrichia_atricapilla","Golden-crowned Sparrow",0,1,0,0,"No audio quality issues",1,"ONE","Song",23,NA,NA,NA,NA,NA,NA,NA,NA,"Elevation Gradient Project CWS Northern Region 2019","EG","ARU","DEADM_A3_7/2/2019_03:45:00_ARU"
"445","DEADM_A3","DEADM","A","3","7/2/2019","03:45:00","GCSP","Zonotrichia_atricapilla","Golden-crowned Sparrow",0,1,0,0,"No audio quality issues",2,"ONE","Song",56.1,NA,NA,NA,NA,NA,NA,NA,NA,"Elevation Gradient Project CWS Northern Region 2019","EG","ARU","DEADM_A3_7/2/2019_03:45:00_ARU"
"446","DEADM_A3","DEADM","A","3","7/2/2019","03:45:00","SAVS","Passerculus_sandwichensis","Savannah Sparrow",0,1,0,0,"No audio quality issues",1,"ONE","Song",13.8,NA,NA,NA,NA,NA,NA,NA,NA,"Elevation Gradient Project CWS Northern Region 2019","EG","ARU","DEADM_A3_7/2/2019_03:45:00_ARU"
"447","DEADM_A3","DEADM","A","3","7/3/2019","04:45:00","GCSP","Zonotrichia_atricapilla","Golden-crowned Sparrow",0,0,0,0,"No audio quality issues",1,"ONE","Song",17.2,NA,NA,NA,NA,NA,NA,NA,NA,"Elevation Gradient Project CWS Northern Region 2019","EG","ARU","DEADM_A3_7/3/2019_04:45:00_ARU"
"448","DEADM_A3","DEADM","A","3","7/3/2019","04:45:00","SAVS","Passerculus_sandwichensis","Savannah Sparrow",0,0,0,0,"No audio quality issues",1,"ONE","Song",26.8,NA,NA,NA,NA,NA,NA,NA,NA,"Elevation Gradient Project CWS Northern Region 2019","EG","ARU","DEADM_A3_7/3/2019_04:45:00_ARU"
"449","DEADM_A6","DEADM","A","6","6/29/2019","06:45:00","AMPI","Anthus_rubescens","American Pipit",0,0,0,0,"No audio quality issues",1,"ONE",NA,NA,"Call",21.9,NA,NA,NA,NA,NA,NA,"Elevation Gradient Project CWS Northern Region 2019","EG","ARU","DEADM_A6_6/29/2019_06:45:00_ARU"
"450","DEADM_A6","DEADM","A","6","6/29/2019","06:45:00","GCSP","Zonotrichia_atricapilla","Golden-crowned Sparrow",0,0,0,0,"No audio quality issues",1,"ONE","Song",7.6,NA,NA,NA,NA,NA,NA,NA,NA,"Elevation Gradient Project CWS Northern Region 2019","EG","ARU","DEADM_A6_6/29/2019_06:45:00_ARU"
"451","DEADM_A6","DEADM","A","6","6/29/2019","06:45:00","GCSP","Zonotrichia_atricapilla","Golden-crowned Sparrow",0,0,0,0,"No audio quality issues",2,"ONE","Song",11.7,NA,NA,NA,NA,NA,NA,NA,NA,"Elevation Gradient Project CWS Northern Region 2019","EG","ARU","DEADM_A6_6/29/2019_06:45:00_ARU"
"452","DEADM_A6","DEADM","A","6","6/29/2019","06:45:00","GCSP","Zonotrichia_atricapilla","Golden-crowned Sparrow",0,0,0,0,"No audio quality issues",3,"ONE","Call",1.4,NA,NA,NA,NA,NA,NA,NA,"ALARM CALL","Elevation Gradient Project CWS Northern Region 2019","EG","ARU","DEADM_A6_6/29/2019_06:45:00_ARU"
"453","DEADM_A6","DEADM","A","6","6/29/2019","06:45:00","LISP","Melospiza_lincolnii","Lincoln's Sparrow",0,0,0,0,"No audio quality issues",1,"ONE","Song",1.9,NA,NA,NA,NA,NA,NA,NA,NA,"Elevation Gradient Project CWS Northern Region 2019","EG","ARU","DEADM_A6_6/29/2019_06:45:00_ARU"
"454","DEADM_A6","DEADM","A","6","6/29/2019","06:45:00","SAVS","Passerculus_sandwichensis","Savannah Sparrow",0,0,0,0,"No audio quality issues",1,"ONE","Song",4.8,NA,NA,NA,NA,NA,NA,NA,NA,"Elevation Gradient Project CWS Northern Region 2019","EG","ARU","DEADM_A6_6/29/2019_06:45:00_ARU"
"455","DEADM_A6","DEADM","A","6","6/29/2019","06:45:00","SAVS","Passerculus_sandwichensis","Savannah Sparrow",0,0,0,0,"No audio quality issues",2,"ONE",NA,NA,"Song",37.2,NA,NA,NA,NA,NA,NA,"Elevation Gradient Project CWS Northern Region 2019","EG","ARU","DEADM_A6_6/29/2019_06:45:00_ARU"
"456","DEADM_A6","DEADM","A","6","6/30/2019","08:00:00","GCSP","Zonotrichia_atricapilla","Golden-crowned Sparrow",0,0,0,0,"No audio quality issues",1,"ONE","Song",10.1,NA,NA,NA,NA,NA,NA,NA,NA,"Elevation Gradient Project CWS Northern Region 2019","EG","ARU","DEADM_A6_6/30/2019_08:00:00_ARU"
"457","DEADM_A6","DEADM","A","6","6/30/2019","08:00:00","GCSP","Zonotrichia_atricapilla","Golden-crowned Sparrow",0,0,0,0,"No audio quality issues",2,"ONE","Song",22.4,NA,NA,NA,NA,NA,NA,NA,NA,"Elevation Gradient Project CWS Northern Region 2019","EG","ARU","DEADM_A6_6/30/2019_08:00:00_ARU"
"458","DEADM_A6","DEADM","A","6","6/30/2019","08:00:00","GCSP","Zonotrichia_atricapilla","Golden-crowned Sparrow",0,0,0,0,"No audio quality issues",3,"ONE","Call",5.3,NA,NA,NA,NA,NA,NA,NA,"ALARM CALL","Elevation Gradient Project CWS Northern Region 2019","EG","ARU","DEADM_A6_6/30/2019_08:00:00_ARU"
"459","DEADM_A6","DEADM","A","6","6/30/2019","08:00:00","GCSP","Zonotrichia_atricapilla","Golden-crowned Sparrow",0,0,0,0,"No audio quality issues",4,"TMTC","Call",5.7,NA,NA,NA,NA,NA,NA,NA,"ALARM CALL","Elevation Gradient Project CWS Northern Region 2019","EG","ARU","DEADM_A6_6/30/2019_08:00:00_ARU"
"460","DEADM_A6","DEADM","A","6","6/30/2019","08:00:00","SAVS","Passerculus_sandwichensis","Savannah Sparrow",0,0,0,0,"No audio quality issues",1,"ONE","Song",44.4,NA,NA,NA,NA,NA,NA,NA,NA,"Elevation Gradient Project CWS Northern Region 2019","EG","ARU","DEADM_A6_6/30/2019_08:00:00_ARU"
"461","DEADM_A6","DEADM","A","6","6/30/2019","08:00:00","YRWA","Setophaga_coronata","Yellow-rumped Warbler",0,0,0,0,"No audio quality issues",1,"ONE","Song",16.3,NA,NA,NA,NA,NA,NA,NA,NA,"Elevation Gradient Project CWS Northern Region 2019","EG","ARU","DEADM_A6_6/30/2019_08:00:00_ARU"
"462","DEADM_A6","DEADM","A","6","7/4/2019","03:45:00","GCSP","Zonotrichia_atricapilla","Golden-crowned Sparrow",0,0,0,0,"No audio quality issues",1,"ONE","Song",0,NA,NA,NA,NA,NA,NA,NA,NA,"Elevation Gradient Project CWS Northern Region 2019","EG","ARU","DEADM_A6_7/4/2019_03:45:00_ARU"
"463","DEADM_A6","DEADM","A","6","7/4/2019","03:45:00","GCSP","Zonotrichia_atricapilla","Golden-crowned Sparrow",0,0,0,0,"No audio quality issues",2,"ONE","Song",1.9,NA,NA,NA,NA,NA,NA,NA,NA,"Elevation Gradient Project CWS Northern Region 2019","EG","ARU","DEADM_A6_7/4/2019_03:45:00_ARU"
"464","DEADM_A6","DEADM","A","6","7/4/2019","03:45:00","GCSP","Zonotrichia_atricapilla","Golden-crowned Sparrow",0,0,0,0,"No audio quality issues",3,"ONE","Song",7.6,NA,NA,NA,NA,NA,NA,NA,NA,"Elevation Gradient Project CWS Northern Region 2019","EG","ARU","DEADM_A6_7/4/2019_03:45:00_ARU"
"465","DEADM_A6","DEADM","A","6","7/4/2019","03:45:00","GCSP","Zonotrichia_atricapilla","Golden-crowned Sparrow",0,0,0,0,"No audio quality issues",4,"ONE","Song",47.3,NA,NA,NA,NA,NA,NA,NA,NA,"Elevation Gradient Project CWS Northern Region 2019","EG","ARU","DEADM_A6_7/4/2019_03:45:00_ARU"
"466","DEADM_A6","DEADM","A","6","7/4/2019","03:45:00","SAVS","Passerculus_sandwichensis","Savannah Sparrow",0,0,0,0,"No audio quality issues",1,"ONE","Song",2,NA,NA,NA,NA,NA,NA,NA,NA,"Elevation Gradient Project CWS Northern Region 2019","EG","ARU","DEADM_A6_7/4/2019_03:45:00_ARU"
"467","DEADM_A6","DEADM","A","6","7/4/2019","03:45:00","SAVS","Passerculus_sandwichensis","Savannah Sparrow",0,0,0,0,"No audio quality issues",2,"ONE","Song",8,NA,NA,NA,NA,NA,NA,NA,NA,"Elevation Gradient Project CWS Northern Region 2019","EG","ARU","DEADM_A6_7/4/2019_03:45:00_ARU"
"468","DEADM_A6","DEADM","A","6","7/4/2019","03:45:00","YRWA","Setophaga_coronata","Yellow-rumped Warbler",0,0,0,0,"No audio quality issues",1,"ONE","Song",13.4,NA,NA,NA,NA,NA,NA,NA,NA,"Elevation Gradient Project CWS Northern Region 2019","EG","ARU","DEADM_A6_7/4/2019_03:45:00_ARU"
"469","DEADM_A6","DEADM","A","6","7/5/2019","08:00:00","ATSP","Spizelloides_arborea","American Tree Sparrow",0,0,0,0,"No audio quality issues",1,"ONE","Song",30.7,NA,NA,NA,NA,NA,NA,NA,NA,"Elevation Gradient Project CWS Northern Region 2019","EG","ARU","DEADM_A6_7/5/2019_08:00:00_ARU"
"470","DEADM_A6","DEADM","A","6","7/5/2019","08:00:00","GCSP","Zonotrichia_atricapilla","Golden-crowned Sparrow",0,0,0,0,"No audio quality issues",1,"ONE",NA,NA,"Song",53.2,NA,NA,NA,NA,NA,NA,"Elevation Gradient Project CWS Northern Region 2019","EG","ARU","DEADM_A6_7/5/2019_08:00:00_ARU"
"471","DEADM_A6","DEADM","A","6","7/5/2019","08:00:00","GCSP","Zonotrichia_atricapilla","Golden-crowned Sparrow",0,0,0,0,"No audio quality issues",2,"ONE",NA,NA,NA,NA,"Song",33.4,NA,NA,NA,NA,"Elevation Gradient Project CWS Northern Region 2019","EG","ARU","DEADM_A6_7/5/2019_08:00:00_ARU"
"472","DEADM_A6","DEADM","A","6","7/5/2019","08:00:00","SAVS","Passerculus_sandwichensis","Savannah Sparrow",0,0,0,0,"No audio quality issues",1,"ONE","Song",2.4,NA,NA,NA,NA,NA,NA,NA,NA,"Elevation Gradient Project CWS Northern Region 2019","EG","ARU","DEADM_A6_7/5/2019_08:00:00_ARU"
"473","DEADM_A6","DEADM","A","6","7/5/2019","08:00:00","SAVS","Passerculus_sandwichensis","Savannah Sparrow",0,0,0,0,"No audio quality issues",2,"ONE","Song",19.1,NA,NA,NA,NA,NA,NA,NA,NA,"Elevation Gradient Project CWS Northern Region 2019","EG","ARU","DEADM_A6_7/5/2019_08:00:00_ARU"
"474","DEADM_A6","DEADM","A","6","7/5/2019","08:00:00","YRWA","Setophaga_coronata","Yellow-rumped Warbler",0,0,0,0,"No audio quality issues",1,"ONE","Song",33.8,NA,NA,NA,NA,NA,NA,NA,NA,"Elevation Gradient Project CWS Northern Region 2019","EG","ARU","DEADM_A6_7/5/2019_08:00:00_ARU"
"475","DEADM_A6","DEADM","A","6","8/2/2019","04:30:00","WIPT","Lagopus_lagopus","Willow Ptarmigan",0,0,0,0,"No audio quality issues",1,"ONE","Song",22.2,NA,NA,NA,NA,NA,NA,NA,NA,"Elevation Gradient Project CWS Northern Region 2019","EG","ARU","DEADM_A6_8/2/2019_04:30:00_ARU"
"476","DEADM_S1","DEADM","S","1","6/30/2019","06:15:00","DEJU","Junco_hyemalis","Dark-eyed Junco",0,0,0,0,"No audio quality issues",1,"ONE","Song",35.4,NA,NA,NA,NA,NA,NA,NA,NA,"Elevation Gradient Project CWS Northern Region 2019","EG","ARU","DEADM_S1_6/30/2019_06:15:00_ARU"
"477","DEADM_S1","DEADM","S","1","6/30/2019","06:15:00","FOSP","Passerella_iliaca","Fox Sparrow",0,0,0,0,"No audio quality issues",1,"ONE","Song",2.3,NA,NA,NA,NA,NA,NA,NA,NA,"Elevation Gradient Project CWS Northern Region 2019","EG","ARU","DEADM_S1_6/30/2019_06:15:00_ARU"
"478","DEADM_S1","DEADM","S","1","6/30/2019","06:15:00","GCTH","Catharus_minimus","Gray-cheeked Thrush",0,0,0,0,"No audio quality issues",1,"ONE",NA,NA,NA,NA,"Song",42.1,NA,NA,NA,NA,"Elevation Gradient Project CWS Northern Region 2019","EG","ARU","DEADM_S1_6/30/2019_06:15:00_ARU"
"479","DEADM_S1","DEADM","S","1","6/30/2019","06:15:00","NOWA","Parkesia_noveboracensis","Northern Waterthrush",0,0,0,0,"No audio quality issues",1,"ONE",NA,NA,NA,NA,"Song",37.6,NA,NA,NA,NA,"Elevation Gradient Project CWS Northern Region 2019","EG","ARU","DEADM_S1_6/30/2019_06:15:00_ARU"
"480","DEADM_S1","DEADM","S","1","6/30/2019","06:15:00","PISI","Spinus_pinus","Pine Siskin",0,0,0,0,"No audio quality issues",1,"ONE","Call",38.5,NA,NA,NA,NA,NA,NA,NA,NA,"Elevation Gradient Project CWS Northern Region 2019","EG","ARU","DEADM_S1_6/30/2019_06:15:00_ARU"
"481","DEADM_S1","DEADM","S","1","6/30/2019","06:15:00","RCKI","Regulus_calendula","Ruby-crowned Kinglet",0,0,0,0,"No audio quality issues",1,"ONE","Song",1.3,NA,NA,NA,NA,NA,NA,NA,NA,"Elevation Gradient Project CWS Northern Region 2019","EG","ARU","DEADM_S1_6/30/2019_06:15:00_ARU"
"482","DEADM_S1","DEADM","S","1","6/30/2019","06:15:00","YRWA","Setophaga_coronata","Yellow-rumped Warbler",0,0,0,0,"No audio quality issues",1,"ONE","Song",0,NA,NA,NA,NA,NA,NA,NA,NA,"Elevation Gradient Project CWS Northern Region 2019","EG","ARU","DEADM_S1_6/30/2019_06:15:00_ARU"
"483","DEADM_S1","DEADM","S","1","6/30/2019","06:15:00","YRWA","Setophaga_coronata","Yellow-rumped Warbler",0,0,0,0,"No audio quality issues",2,"ONE","Song",15.7,NA,NA,NA,NA,NA,NA,NA,NA,"Elevation Gradient Project CWS Northern Region 2019","EG","ARU","DEADM_S1_6/30/2019_06:15:00_ARU"
"484","DEADM_S1","DEADM","S","1","6/30/2019","06:15:00","YRWA","Setophaga_coronata","Yellow-rumped Warbler",0,0,0,0,"No audio quality issues",3,"ONE","Song",16.5,NA,NA,NA,NA,NA,NA,NA,NA,"Elevation Gradient Project CWS Northern Region 2019","EG","ARU","DEADM_S1_6/30/2019_06:15:00_ARU"
"485","DEADM_S1","DEADM","S","1","6/30/2019","06:15:00","YRWA","Setophaga_coronata","Yellow-rumped Warbler",0,0,0,0,"No audio quality issues",4,"ONE","Song",27.2,NA,NA,NA,NA,NA,NA,NA,NA,"Elevation Gradient Project CWS Northern Region 2019","EG","ARU","DEADM_S1_6/30/2019_06:15:00_ARU"
"486","DEADM_S1","DEADM","S","1","7/2/2019","05:00:00","ATSP","Spizelloides_arborea","American Tree Sparrow",0,0,0,0,"No audio quality issues",1,"ONE","Song",10.2,NA,NA,NA,NA,NA,NA,NA,NA,"Elevation Gradient Project CWS Northern Region 2019","EG","ARU","DEADM_S1_7/2/2019_05:00:00_ARU"
"487","DEADM_S1","DEADM","S","1","7/2/2019","05:00:00","DEJU","Junco_hyemalis","Dark-eyed Junco",0,0,0,0,"No audio quality issues",1,"ONE","Song",7,NA,NA,NA,NA,NA,NA,NA,NA,"Elevation Gradient Project CWS Northern Region 2019","EG","ARU","DEADM_S1_7/2/2019_05:00:00_ARU"
"488","DEADM_S1","DEADM","S","1","7/2/2019","05:00:00","DEJU","Junco_hyemalis","Dark-eyed Junco",0,0,0,0,"No audio quality issues",2,"ONE",NA,NA,"Song",20.5,NA,NA,NA,NA,NA,NA,"Elevation Gradient Project CWS Northern Region 2019","EG","ARU","DEADM_S1_7/2/2019_05:00:00_ARU"
"489","DEADM_S1","DEADM","S","1","7/2/2019","05:00:00","HETH","Catharus_guttatus","Hermit Thrush",0,0,0,0,"No audio quality issues",1,"ONE","Song",33.7,NA,NA,NA,NA,NA,NA,NA,NA,"Elevation Gradient Project CWS Northern Region 2019","EG","ARU","DEADM_S1_7/2/2019_05:00:00_ARU"
"490","DEADM_S1","DEADM","S","1","7/2/2019","05:00:00","NOWA","Parkesia_noveboracensis","Northern Waterthrush",0,0,0,0,"No audio quality issues",1,"ONE","Song",18.2,NA,NA,NA,NA,NA,NA,NA,NA,"Elevation Gradient Project CWS Northern Region 2019","EG","ARU","DEADM_S1_7/2/2019_05:00:00_ARU"
"491","DEADM_S1","DEADM","S","1","7/2/2019","05:00:00","OCWA","Oreothylpis_celata","Orange-crowned Warbler",0,0,0,0,"No audio quality issues",1,"ONE",NA,NA,"Song",55,NA,NA,NA,NA,NA,NA,"Elevation Gradient Project CWS Northern Region 2019","EG","ARU","DEADM_S1_7/2/2019_05:00:00_ARU"
"492","DEADM_S1","DEADM","S","1","7/2/2019","05:00:00","WCSP","Zonotrichia_leucophrys","White-crowned Sparrow",0,0,0,0,"No audio quality issues",1,"ONE","Song",54.6,NA,NA,NA,NA,NA,NA,NA,NA,"Elevation Gradient Project CWS Northern Region 2019","EG","ARU","DEADM_S1_7/2/2019_05:00:00_ARU"
"493","DEADM_S1","DEADM","S","1","7/2/2019","05:00:00","WWCR","Loxia_leucoptera","White-winged Crossbill",0,0,0,0,"No audio quality issues",1,"ONE",NA,NA,NA,NA,"Call",28.2,NA,NA,NA,NA,"Elevation Gradient Project CWS Northern Region 2019","EG","ARU","DEADM_S1_7/2/2019_05:00:00_ARU"
"494","DEADM_S1","DEADM","S","1","7/2/2019","05:00:00","YRWA","Setophaga_coronata","Yellow-rumped Warbler",0,0,0,0,"No audio quality issues",1,"ONE","Song",0.1,NA,NA,NA,NA,NA,NA,NA,NA,"Elevation Gradient Project CWS Northern Region 2019","EG","ARU","DEADM_S1_7/2/2019_05:00:00_ARU"
"495","DEADM_S1","DEADM","S","1","7/2/2019","05:00:00","YRWA","Setophaga_coronata","Yellow-rumped Warbler",0,0,0,0,"No audio quality issues",2,"ONE","Song",2.3,NA,NA,NA,NA,NA,NA,NA,NA,"Elevation Gradient Project CWS Northern Region 2019","EG","ARU","DEADM_S1_7/2/2019_05:00:00_ARU"
"496","DEADM_S1","DEADM","S","1","7/5/2019","04:45:00","ATSP","Spizelloides_arborea","American Tree Sparrow",0,0,0,0,"No audio quality issues",1,"ONE",NA,NA,"Song",33.2,NA,NA,NA,NA,NA,NA,"Elevation Gradient Project CWS Northern Region 2019","EG","ARU","DEADM_S1_7/5/2019_04:45:00_ARU"
"497","DEADM_S1","DEADM","S","1","7/5/2019","04:45:00","DEJU","Junco_hyemalis","Dark-eyed Junco",0,0,0,0,"No audio quality issues",1,"ONE","Song",0,NA,NA,NA,NA,NA,NA,NA,NA,"Elevation Gradient Project CWS Northern Region 2019","EG","ARU","DEADM_S1_7/5/2019_04:45:00_ARU"
